Literature Source,Kingdom,Subkingdom,Division,Class,Subclass,Order,Family,Genus,Species,Life_form,Latitude,Longitude,MAT(degC),MAP(mm),Altitude,Site1,Country,Continent,ClimRegion,Tissue,SLA,LMA,Nitrogen,Phosphorus,Calcium,Magnesium,Carbon,Tannins_cond,Tannins_wat,Lignin,Cellulose_percent,Hemicellulose_percent,Fiber_content_percent
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Lamiales,Lamiaceae,Buchanania,Buchanania obovata,T,NA,NA,26.7,1079,NA,NA,Australia,Aus,TRSAV,leaf,61.66,162.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Combretaceae,Bucida,Bucida buceras,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,8,0.64,10.05,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Combretaceae,Bucida,Bucida buceras,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,12.2,0.53,20.62,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Combretaceae,Bucida,Bucida buceras,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,11,0.5,25.19,NA,NA,NA,NA,NA,NA,NA,NA
630,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Scrophulariales,Buddlejaceae,Buddleja,Buddleja brasiliensis,T,NA,NA,NA,NA,NA,NA,Argentina,SAm,NA,leaf,46,217.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Scrophulariales,Buddlejaceae,Buddleja,Buddleja nitida,T,9.59,-83.74,10.9,2812,2950,NA,Costa Rica,SAm,TR,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Scrophulariales,Buddlejaceae,Buddleja,Buddleja nitida,T,9.59,-83.74,10.9,2812,2950,NA,Costa Rica,SAm,TR,leaf,75.36,132.7,10.4,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Zygophyllaceae,Bulensia,Bulnesia arborea,T,NA,NA,25.7,506,NA,NA,Venezuela,SAm,TRSAV,leaf,109.65,91.2,19.7,1.361,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Burkea,Burkea africana,T,NA,NA,18.9,840,NA,NA,Zimbabwe,Af,TRSAV,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Malvales,Tiliaceae,Burretiodendron,Burretiodendron hsienmu,T,23.73,106.91,21.76,NA,NA,"Tianyang, Guangxi",China,Asi,TR,leaf,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera heteresthes,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera heteresthes,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,90.21,110.8,17.9,1.096,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,15.8,0.19,6.34,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,17.9,0.82,10.43,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,5.3,0.92,3.5,NA,NA,NA,NA,NA,NA,NA,NA
239,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,117.92,84.8,15.1,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,NA,NA,24.6,4725,NA,NA,Mexico,NAm,TR,leaf,117.49,85.1,15.1,1.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,NA,NA,23.1,1027,NA,NA,Venezuela,SAm,TR,leaf,199.53,50.1,27,1.828,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera simaruba,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Bursera,Bursera tomentosa,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,82.67,121,13.8,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Butea,Butea monosperma,T,27.28,83.6,24.9,1100,250,Ultisol site,India,Asi,TR,leaf,71.4,140.1,25.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Butea,Butea monosperma,T,NA,NA,25.6,1081,NA,NA,India,Asi,TR,leaf,70.79,141.3,25.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Euphorbiales,Buxaceae,Buxus,Buxus macowanii,T,NA,NA,18.9,790,NA,NA,SAfrica,Af,NA,leaf,54.95,182,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Polygalales,Malpighiaceae,Byrsonima,Byrsonima crassifolia,T,NA,NA,NA,NA,NA,NA,Venezuela,SAm,TR,leaf,NA,NA,8,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Polygalales,Malpighiaceae,Byrsonima,Byrsonima crassifolia,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Polygalales,Malpighiaceae,Byrsonima,Byrsonima crassifolia,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,68.57,145.8,13.5,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Polygalales,Malpighiaceae,Byrsonima,Byrsonima lucida,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,12.4,0.47,8.22,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Polygalales,Malpighiaceae,Byrsonima,Byrsonima wadsworthii,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,18,0.68,7.47,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Caesalpinia,Caesalpinia eriostachys,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,85.44,117,25.6,1.777,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Caesalpinia,Caesalpinia granadillo,T,NA,NA,25.7,506,NA,NA,Venezuela,SAm,TRSAV,leaf,74.13,134.9,18.1,1.409,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Rosales,Cunoniaceae,Caldcluvia,Caldcluvia brassi,T,NA,NA,NA,NA,NA,NA,Papua New Guinea,Aus,TR,leaf,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,-16,NA,22.2,NA,NA,NA,Malawi,Af,TR,leaf,NA,NA,26,2.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Honduras, 80 m",Cameroon,Af,TR,leaf,NA,NA,27.8,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Indonesia, 800 m",Cameroon,Af,TR,leaf,NA,NA,27.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Nicaragua, 850 m",Cameroon,Af,TR,leaf,NA,NA,26.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Honduras, 50 m",Cameroon,Af,TR,leaf,NA,NA,26.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Costa Rica, 800 m",Cameroon,Af,TR,leaf,NA,NA,26,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Costa Rica, 85 m",Cameroon,Af,TR,leaf,NA,NA,25.4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Guatemala, 1320 m",Cameroon,Af,TR,leaf,NA,NA,25.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Mexico, 950 m",Cameroon,Af,TR,leaf,NA,NA,24.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Guatemala, 1300 m",Cameroon,Af,TR,leaf,NA,NA,24.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Guatemala, 220 m",Cameroon,Af,TR,leaf,NA,NA,24.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Mexico, 400 m",Cameroon,Af,TR,leaf,NA,NA,24.3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Guatemala, 1500 m",Cameroon,Af,TR,leaf,NA,NA,24.1,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Belize, 150 m",Cameroon,Af,TR,leaf,NA,NA,23.6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Nicaragua, 600 m",Cameroon,Af,TR,leaf,NA,NA,22.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,"prov Honduras, 50 m",Cameroon,Af,TR,leaf,NA,NA,22.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Fabales,Fabaceae,Calliandra,Calliandra calothyrsus,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Rosales,Cunoniaceae,Callicoma,Callicoma serratifolia,T,NA,NA,NA,NA,NA,NA,NA,Aus,NA,leaf,102.5,97.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Rutaceae,Calodendrum,Calodendrum capense,T,-32.5,27.17,13.1,1000,1000,Amatolas,South Africa,Af,"Steppe,Prery,Savanna",leaf,221.2,45.2,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Rutaceae,Calodendrum,Calodendrum capense,T,NA,NA,12.9,1024,NA,NA,SAfrica,Af,NA,leaf,218.78,45.7,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Violales,Flacourtiaceae,Caloncoba,Caloncoba echinata,T,7.55,NA,28,NA,NA,NA,Sierra Leone,Af,TR,leaf,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Clusiaceae,Calophyllum,Calophyllum inophyllum,T,-4.59,55.68,26.9,2280,400,Native,Seychelles,Af,TR,leaf,6.7,1492.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Clusiaceae,Calophyllum,Calophyllum longifolium,T,NA,NA,26.2,2606,NA,NA,Panama,SAm,TR,leaf,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Clusiaceae,Calophyllum,Calophyllum longifolium,T,9.28,-79.97,26,3100,140,Parque Nacional San Lorenzo,Panama,SAm,TR,leaf,38.7,258.4,12.1,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Clusiaceae,Calophyllum,Calophyllum longifolium,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Clusiaceae,Calophyllum,Calophyllum sp.,T,-8.75,-63.38,25.5,2300,75,NA,Brazil,SAm,TR,leaf,NA,NA,11,0.52,2.4,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Melastomataceae,Calycogonium,Calycogonium squamulosum,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,15,0.54,14.18,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Melastomataceae,Calycogonium,Calycogonium squamulosum,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,6.3,0.47,11.92,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Rubiales,Rubiaceae,Calycophyllum,Calycophyllum candidissimum,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,117.95,84.8,14.3,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Arecidae,Arecales,Arecaceae,Calyptrogyne,Calyptrogyne costatifrons,T,9.28,-79.97,26,3100,140,Parque Nacional San Lorenzo,Panama,SAm,TR,leaf,169.9,58.9,22.4,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia fraterna,T,29.87,121.65,16.2,1374.7,NA,NA,China,Asi,TR,leaf,129,77.5,12.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia fraterna,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,10.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia fraterna,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,10.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia fraterna,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,7.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
818,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia fraterna,T,29.87,121.65,16.2,1374.7,200,NA,China,Asi,Sub-TR,leaf,NA,NA,7.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia gigantocarpa,T,21.72,110.89,22.93,NA,NA,"Maoming, Guangdong",China,Asi,NA,leaf,NA,NA,9.8,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia gigantocarpa,T,27,114,16.99,NA,NA,"Mountain Wugong, Jiangxi",China,Asi,NA,leaf,NA,NA,8.8,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia gigantocarpa,T,27,114,16.99,NA,NA,"Mountain Wugong, Jiangxi",China,Asi,NA,leaf,NA,NA,10.2,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia japonica,T,-36.83,-73.03,12.4,1300,5,NA,NA,NA,NA,leaf,51,196.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia japonica,T,NA,NA,13.9,2288,NA,NA,Japan,Asi,TE,leaf,97.72,102.3,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia japonica,T,-36.83,-72.03,12.4,1300,10,NA,Chile,SAm,TE,leaf,51,196.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia reticulata,T,24.7,101,17.81,NA,NA,Central Yunnan,China,Asi,TR,leaf,NA,NA,11.9,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Theales,Theaceae,Camellia,Camellia sinensis var. assamica,T,25.6,110.67,18.36,NA,NA,"Xing'an, Guangxi",China,Asi,NA,leaf,NA,NA,16.6,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Myrtales,Myrtaceae,Campomanesia,Campomanesia aromatica,T,NA,NA,20.2,1470,NA,NA,Brazil,SAm,TR,leaf,67.61,147.9,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Scrophulariales,Bignoniaceae,Campsis,Campsis radicans,L,NA,NA,NA,NA,NA,NA,Poland,E,TE,leaf,192,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Rosidae,Sapindales,Burseraceae,Canarium,Canarium album,T,18.37,108.5,25.3,NA,NA,"Jianfengling, Hainan",China,Asi,TR,leaf,NA,NA,14.9,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Asteridae,Rubiales,Rubiaceae,Canthium,Canthium dicoccum,T,24,109,20.83,NA,NA,Guangxi,China,Asi,TR,leaf,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis aristiguetae,T,NA,NA,NA,NA,NA,NA,Venezuela,SAm,TR,leaf,69,144.9,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis aristiguetae,T,10,-67,23.08,NA,NA,NA,NA,NA,NA,leaf,89,112.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis aristiguetae,T,NA,NA,24.6,917,NA,NA,Venezuela,SAm,TR,leaf,69.18,144.5,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis atamisquea,T,NA,NA,NA,NA,NA,NA,Argentina,SAm,NA,leaf,55,181.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis baducca,T,NA,NA,NA,NA,NA,NA,Mexico,NAm,TR,leaf,179.86,55.6,16.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis baducca,T,NA,NA,24.6,4725,NA,NA,Mexico,NAm,TR,leaf,177.83,56.2,16.3,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis baducca,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis cynophallophora,T,18.4,NA,24.1,NA,NA,NA,Puerto Rico,SAm,TR,leaf,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis flexuosa,T,NA,NA,23.1,1027,NA,NA,Venezuela,SAm,TR,leaf,112.2,89.1,33,1.702,NA,NA,NA,NA,NA,NA,NA,NA,NA
824,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Brassicales,Capparaceae,Capparis,Capparis indica,T,NA,NA,NA,NA,NA,NA,NA,NA,NA,leaf,61.03,163.9,28.2,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis linearis,T,NA,NA,25.7,506,NA,NA,Venezuela,SAm,TRSAV,leaf,20.42,489.8,12.6,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis odoratissima,T,NA,NA,26.8,495,NA,NA,Venezuela,SAm,TRSAV,leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Plantae,Tracheobionta,Magnoliophyta,Magnoliopsida,Dilleniidae,Capparales,Capparaceae,Capparis,Capparis odoratissima,T,NA,NA,25.7,506,NA,NA,Venezuela,SAm,TRSAV,leaf,36.31,275.4,11.5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
